,Unnamed: 0,index,name,label,dataset,is_valid
0,110,240898,lisc/basophil/image_40.png,basophil,lisc,False
1,134,240922,lisc/basophil/image_22.png,basophil,lisc,False
2,103,240891,lisc/basophil/image_2.png,basophil,lisc,False
3,133,240921,lisc/basophil/image_38.png,basophil,lisc,False
4,10,240798,lisc/lymphocyte/image_40.png,lymphocyte,lisc,False
5,14,240802,lisc/lymphocyte/image_5.png,lymphocyte,lisc,False
6,27,240815,lisc/lymphocyte/image_33.png,lymphocyte,lisc,False
7,29,240817,lisc/lymphocyte/image_51.png,lymphocyte,lisc,False
8,87,240875,lisc/monocyte/image_36.png,monocyte,lisc,False
9,95,240883,lisc/monocyte/image_8.png,monocyte,lisc,False
10,56,240844,lisc/monocyte/image_39.png,monocyte,lisc,False
11,62,240850,lisc/monocyte/image_42.png,monocyte,lisc,False
12,223,241011,lisc/neutrophil/image_38.png,neutrophil,lisc,False
13,229,241017,lisc/neutrophil/image_7.png,neutrophil,lisc,False
14,203,240991,lisc/neutrophil/image_42.png,neutrophil,lisc,False
15,202,240990,lisc/neutrophil/image_40.png,neutrophil,lisc,False
16,183,240971,lisc/eosinophil/image_31.png,eosinophil,lisc,False
17,157,240945,lisc/eosinophil/image_29.png,eosinophil,lisc,False
18,167,240955,lisc/eosinophil/image_21.png,eosinophil,lisc,False
19,162,240950,lisc/eosinophil/image_9.png,eosinophil,lisc,False
20,214,241002,lisc/neutrophil/image_10.png,neutrophil,lisc,True
21,92,240880,lisc/monocyte/image_44.png,monocyte,lisc,True
22,3,240791,lisc/lymphocyte/image_2.png,lymphocyte,lisc,True
23,238,241026,lisc/neutrophil/image_18.png,neutrophil,lisc,True
24,75,240863,lisc/monocyte/image_47.png,monocyte,lisc,True
25,140,240928,lisc/basophil/image_24.png,basophil,lisc,True
26,88,240876,lisc/monocyte/image_7.png,monocyte,lisc,True
27,76,240864,lisc/monocyte/image_15.png,monocyte,lisc,True
28,210,240998,lisc/neutrophil/image_32.png,neutrophil,lisc,True
29,105,240893,lisc/basophil/image_29.png,basophil,lisc,True
30,59,240847,lisc/monocyte/image_11.png,monocyte,lisc,True
31,86,240874,lisc/monocyte/image_37.png,monocyte,lisc,True
32,129,240917,lisc/basophil/image_41.png,basophil,lisc,True
33,18,240806,lisc/lymphocyte/image_32.png,lymphocyte,lisc,True
34,125,240913,lisc/basophil/image_15.png,basophil,lisc,True
35,189,240977,lisc/eosinophil/image_20.png,eosinophil,lisc,True
36,50,240838,lisc/lymphocyte/image_19.png,lymphocyte,lisc,True
37,16,240804,lisc/lymphocyte/image_48.png,lymphocyte,lisc,True
38,215,241003,lisc/neutrophil/image_13.png,neutrophil,lisc,True
39,101,240889,lisc/basophil/image_34.png,basophil,lisc,True
