,Unnamed: 0,index,name,label,dataset,is_valid
0,1457,18549,matek/NGS/NGS_02184.jpg,neutrophil,matek,False
1,24619,41711,matek/NGS/NGS_21148.jpg,neutrophil,matek,False
2,28638,45730,matek/NGS/NGS_19881.jpg,neutrophil,matek,False
3,8506,25598,matek/NGS/NGS_25325.jpg,neutrophil,matek,False
4,26948,44040,matek/NGS/NGS_25959.jpg,neutrophil,matek,False
5,7502,24594,matek/NGS/NGS_15520.jpg,neutrophil,matek,False
6,1527,18619,matek/NGS/NGS_15390.jpg,neutrophil,matek,False
7,96943,141940,matek/NGB/NGB_08449.jpg,neutrophil,matek,False
8,91299,136296,matek/NGB/NGB_02735.jpg,neutrophil,matek,False
9,87812,132809,matek/NGB/NGB_06684.jpg,neutrophil,matek,False
10,9590,26682,matek/NGS/NGS_05688.jpg,neutrophil,matek,False
11,91156,136153,matek/NGB/NGB_09054.jpg,neutrophil,matek,False
12,12978,30070,matek/NGS/NGS_16311.jpg,neutrophil,matek,False
13,88068,133065,matek/NGB/NGB_08081.jpg,neutrophil,matek,False
14,29198,46290,matek/NGS/NGS_05862.jpg,neutrophil,matek,False
15,24613,41705,matek/NGS/NGS_22243.jpg,neutrophil,matek,False
16,53295,73442,matek/EBO/EBO_00381.jpg,erythroblast,matek,False
17,32641,52788,matek/EBO/EBO_20454.jpg,erythroblast,matek,False
18,34828,54975,matek/EBO/EBO_18301.jpg,erythroblast,matek,False
19,52919,73066,matek/EBO/EBO_08933.jpg,erythroblast,matek,False
20,49167,69314,matek/EBO/EBO_16556.jpg,erythroblast,matek,False
21,42414,62561,matek/EBO/EBO_18045.jpg,erythroblast,matek,False
22,38343,58490,matek/EBO/EBO_11983.jpg,erythroblast,matek,False
23,37073,57220,matek/EBO/EBO_24857.jpg,erythroblast,matek,False
24,37037,57184,matek/EBO/EBO_10004.jpg,erythroblast,matek,False
25,51249,71396,matek/EBO/EBO_16499.jpg,erythroblast,matek,False
26,49919,70066,matek/EBO/EBO_04411.jpg,erythroblast,matek,False
27,51283,71430,matek/EBO/EBO_00532.jpg,erythroblast,matek,False
28,44748,64895,matek/EBO/EBO_22978.jpg,erythroblast,matek,False
29,46465,66612,matek/EBO/EBO_03385.jpg,erythroblast,matek,False
30,49467,69614,matek/EBO/EBO_26912.jpg,erythroblast,matek,False
31,51495,71642,matek/EBO/EBO_04239.jpg,erythroblast,matek,False
32,70813,97238,matek/LYT/LYT_20651.jpg,lymphocyte,matek,False
33,75169,101594,matek/LYT/LYT_24166.jpg,lymphocyte,matek,False
34,75879,102304,matek/LYT/LYT_08401.jpg,lymphocyte,matek,False
35,77260,103685,matek/LYT/LYT_12652.jpg,lymphocyte,matek,False
36,63048,89473,matek/LYT/LYT_17294.jpg,lymphocyte,matek,False
37,75559,101984,matek/LYT/LYT_10682.jpg,lymphocyte,matek,False
38,66776,93201,matek/LYT/LYT_24572.jpg,lymphocyte,matek,False
39,64306,90731,matek/LYT/LYT_11866.jpg,lymphocyte,matek,False
40,69859,96284,matek/LYT/LYT_17173.jpg,lymphocyte,matek,False
41,73373,99798,matek/LYT/LYT_09467.jpg,lymphocyte,matek,False
42,65229,91654,matek/LYT/LYT_18893.jpg,lymphocyte,matek,False
43,63155,89580,matek/LYT/LYT_07003.jpg,lymphocyte,matek,False
44,61188,87613,matek/LYT/LYT_04833.jpg,lymphocyte,matek,False
45,59274,85699,matek/LYT/LYT_03268.jpg,lymphocyte,matek,False
46,72223,98648,matek/LYT/LYT_17328.jpg,lymphocyte,matek,False
47,58537,84962,matek/LYT/LYT_07837.jpg,lymphocyte,matek,False
48,102819,187818,matek/EOS/EOS_05240.jpg,eosinophil,matek,False
49,102257,187256,matek/EOS/EOS_04668.jpg,eosinophil,matek,False
50,101415,186414,matek/EOS/EOS_03836.jpg,eosinophil,matek,False
51,101084,186083,matek/EOS/EOS_03505.jpg,eosinophil,matek,False
52,98895,183894,matek/EOS/EOS_01313.jpg,eosinophil,matek,False
53,102106,187105,matek/EOS/EOS_04527.jpg,eosinophil,matek,False
54,100551,185550,matek/EOS/EOS_02969.jpg,eosinophil,matek,False
55,102620,187619,matek/EOS/EOS_05037.jpg,eosinophil,matek,False
56,97952,182951,matek/EOS/EOS_00370.jpg,eosinophil,matek,False
57,99199,184198,matek/EOS/EOS_01617.jpg,eosinophil,matek,False
58,102941,187940,matek/EOS/EOS_05362.jpg,eosinophil,matek,False
59,100093,185092,matek/EOS/EOS_02511.jpg,eosinophil,matek,False
